survey,item,variable,values,question_text,response_categories,item_category,female_var,female_vals
tt2005,threat_econ4,var041,c(4:1),"Major economic downturn: And in the next 10 years, please tell me how likely you are to be personally affected by each of the following threats: The effects of global warming",1 very likely  2 somewhat likely 3 not too likely 4 not likely at all,finances,,
tt2005,threat_nukes4,var042,c(4:1),"Global spread of nuclear weapons: And in the next 10 years, please tell me how likely you are to be personally affected by each of the following threats: The effects of global warming",1 very likely  2 somewhat likely 3 not too likely 4 not likely at all,war,,
tt2005,threat_islam3a,var043,c(3:1),"Islamic fundamentalism: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 extremely important threat 2 important threat 3 not important threat,terrorism,,
tt2005,threat_immigration3a,var044,c(3:1),"Mass immigration: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 extremely important threat 2 important threat 3 not important threat,immigration,,
tt2005,threat_terrorism3a,var045,c(3:1),"International terrorism: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 extremely important threat 2 important threat 3 not important threat,terrorism,,
tt2005,threat_disease3a,var047,c(3:1),"Global spread of disease: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 extremely important threat 2 important threat 3 not important threat,health,,
tt2005,threat_econ3a,var048,c(3:1),"Major economic downturn: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 extremely important threat 2 important threat 3 not important threat,finances,,
tt2005,threat_nukes3a,var049,c(3:1),"Global spread of nuclear weapons: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 extremely important threat 2 important threat 3 not important threat,war,,
tt2006,threat_terrorism3a,var037,c(3:1),"International terrorism: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 extremely important threat 2 important threat 3 not important threat,terrorism,,
tt2006,threat_immigration3a,var038,c(3:1),"Mass immigration: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 extremely important threat 2 important threat 3 not important threat,immigration,,
tt2006,threat_iran3a,var039,c(3:1),"Iran acquiring nuclear weapons: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 extremely important threat 2 important threat 3 not important threat,war,,
tt2006,threat_disease3a,var040,c(3:1),"Global spread of disease: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 extremely important threat 2 important threat 3 not important threat,health,,
tt2006,threat_econ3a,var041,c(3:1),"Major economic downturn: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 extremely important threat 2 important threat 3 not important threat,finances,,
tt2006,threat_china3a,var043,c(3:1),"Rise of China: I am going to read you a list of possible threats to the vital interest of [Europe/US] in the next 10 years. For each one, please tell if you see this as an extremely important threat, an important threat, or not an important threat at all",1 extremely important threat 2 important threat 3 not important threat,war,,
tt2006,threat_iraq3b,var044,c(3:1),"Violence and instability in Iraq: I am going to read you a list of possible threats to the vital interest of [Europe/US] in the next 10 years. For each one, please tell if you see this as an extremely important threat, an important threat, or not an important threat at all",1 extremely important threat 2 important threat 3 not important threat,war,,
tt2006,threat_islam3a,var045,c(3:1),"Islamic fundamentalism: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 extremely important threat 2 important threat 3 not important threat,terrorism,,
tt2006,threat_terrorism4,var046,c(4:1),"International terrorism: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 very important threat 2 somewhat important threat 3 not very important threat 4 not an important threat at all,terrorism,,
tt2006,threat_immigration4,var047,c(4:1),"Mass immigration: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 very important threat 2 somewhat important threat 3 not very important threat 4 not an important threat at all,immigration,,
tt2006,threat_iran4,var048,c(4:1),"Iran acquiring nuclear weapons: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 very important threat 2 somewhat important threat 3 not very important threat 4 not an important threat at all,war,,
tt2006,threat_disease4,var049,c(4:1),"Global spread of disease: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 very important threat 2 somewhat important threat 3 not very important threat 4 not an important threat at all,health,,
tt2006,threat_econ4,var050,c(4:1),"Major economic downturn: I am going to read you a list of possible international threats to Europe/US in the next 10 years. Please tell me if you think each one on the list is an extremely important threat, an important threat,  or not an important threat at all.",1 very important threat 2 somewhat important threat 3 not very important threat 4 not an important threat at all,finances,,
tt2006,threat_china4,var052,c(4:1),"Rise of China: I am going to read you a list of possible threats to the vital interest of [Europe/US] in the next 10 years. For each one, please tell if you see this as an extremely important threat, an important threat, or not an important threat at all",1 very important threat 2 somewhat important threat 3 not very important threat 4 not an important threat at all,war,,
tt2006,threat_iraq4,var053,c(4:1),"Violence and instability in Iraq: I am going to read you a list of possible threats to the vital interest of [Europe/US] in the next 10 years. For each one, please tell if you see this as an extremely important threat, an important threat, or not an important threat at all",1 very important threat 2 somewhat important threat 3 not very important threat 4 not an important threat at all,war,,
tt2007,concern_terrorism4a,q8_1,c(4:1),"International terrorism: And in the next 10 years, please tell me how likely you are to be personally affected by each of the following threats",1 very likely  2 somewhat likely 3 not too likely 4 not likely at all,terrorism,,
tt2007,concern_immigration4a,q8_2,c(4:1),"Large numbers of immigrants and refugees coming into [Europe\The United States]: And in the next 10 years, please tell me how likely you are to be personally affected by each of the following threats",1 very likely  2 somewhat likely 3 not too likely 4 not likely at all,immigration,,
tt2007,concern_iran4a,q8_3,c(4:1),"Iran acquiring nuclear weapons: And in the next 10 years, please tell me how likely you are to be personally affected by each of the following threats",1 very likely  2 somewhat likely 3 not too likely 4 not likely at all,war,,
tt2007,concern_disease4a,q8_4,c(4:1),"The global spread of a disease such as avian flu: And in the next 10 years, please tell me how likely you are to be personally affected by each of the following threats",1 very likely  2 somewhat likely 3 not too likely 4 not likely at all,health,,
tt2007,concern_energy4a,q8_5,c(4:1),"Energy dependence: And in the next 10 years, please tell me how likely you are to be personally affected by each of the following threats",1 very likely  2 somewhat likely 3 not too likely 4 not likely at all,finances,,
tt2007,concern_econ4a,q8_6,c(4:1),"A major economic downturn: And in the next 10 years, please tell me how likely you are to be personally affected by each of the following threats",1 very likely  2 somewhat likely 3 not too likely 4 not likely at all,finances,,
tt2007,concern_islam4a,q8_8,c(4:1),"Islamic fundamentalism: And in the next 10 years, please tell me how likely you are to be personally affected by each of the following threats",1 very likely  2 somewhat likely 3 not too likely 4 not likely at all,terrorism,,
tt2008,concern_terrorism4a,q15_1,c(4:1),"International terrorism: And in the next 10 years, please tell me how likely you are to be personally affected by each of the following threats",1 very likely  2 somewhat likely 3 not too likely 4 not likely at all,terrorism,,
tt2008,concern_iran4a,q15_2,c(4:1),"Iran acquiring nuclear weapons: And in the next 10 years, please tell me how likely you are to be personally affected by each of the following threats",1 very likely  2 somewhat likely 3 not too likely 4 not likely at all,war,,
tt2008,concern_energy4a,q15_3,c(4:1),"Energy dependence: And in the next 10 years, please tell me how likely you are to be personally affected by each of the following threats",1 very likely  2 somewhat likely 3 not too likely 4 not likely at all,finances,,
tt2008,concern_econ4a,q15_4,c(4:1),"A major economic downturn: And in the next 10 years, please tell me how likely you are to be personally affected by each of the following threats",1 very likely  2 somewhat likely 3 not too likely 4 not likely at all,finances,,
tt2008,concern_islam4a,q15_6,c(4:1),"Islamic fundamentalism: And in the next 10 years, please tell me how likely you are to be personally affected by each of the following threats",1 very likely  2 somewhat likely 3 not too likely 4 not likely at all,terrorism,,
tt2009,concern_econ4b,q22_2,c(4:1),To what extent are you concerned about: the international economic crisis,1 very concerned 2 somewhat concerned 3 not very concerned 4 not at all concerned,finances,,
tt2013,worry_legal_immigration2,q36_1,c(2:1),Legal immigration,1 Worried 2 Not worried,immigration,d1,c(1:2)
tt2013,worry_illegal_immigration2,q36_2,c(2:1),Illegal immigration,1 Worried 2 Not worried,immigration,d1,c(1:2)
tt2014,worry_immigration_eu2,q29_3,c(2:1),Legal immigration,1 Worried 2 Not worried,immigration,d1,c(1:2)
tt2014,worry_immigration_noneu2,q29_4,c(2:1),Illegal immigration,1 Worried 2 Not worried,immigration,d1,c(1:2)
wrp19_21,worry_food3,wp20720,c(3:1),Worried Food You Eat Could Cause Serious Harm,1 very worried 2 somewhat worried 3 not worried,health,gender,c(1:2)
wrp19_21,worry_water3,wp20721,c(3:1),Worried Water You Drink Could Cause Serious Harm,1 very worried 2 somewhat worried 3 not worried,health,gender,c(1:2)
wrp19_21,worry_crime3,wp20722,c(3:1),Worried Violent Crime Could Cause Serious Harm,1 very worried 2 somewhat worried 3 not worried,crime,gender,c(1:2)
wrp19_21,worry_weather3,wp20723,c(3:1),Worried Severe Weather Events Could Cause Serious Harm,1 very worried 2 somewhat worried 3 not worried,environment,gender,c(1:2)
wrp19_21,worry_mental3,wp20726,c(3:1),Worried Mental Health Issues Could Cause Serious Harm,1 very worried 2 somewhat worried 3 not worried,health,gender,c(1:2)
wrp19_21,worry_accident3,wp22213,c(3:1),Worried Traffic or Roadside Accident Could Cause Serious Harm,1 very worried 2 somewhat worried 3 not worried,health,gender,c(1:2)
wrp19_21,worry_work3,wp22214,c(3:1),Worried The Work You Do Could Cause Serious Harm,1 very worried 2 somewhat worried 3 not worried,health,gender,c(1:2)
wrp19_21,worry_id_theft3,wp22223,c(3:1),Worry About Personal Information: Being Stolen,1 very worried 2 somewhat worried 3 not worried,crime,gender,c(1:2)
wrp19_21,worry_govt3,wp22224,c(3:1),Worry About Personal Information: Being Used by Government,1 very worried 2 somewhat worried 3 not worried,politics,gender,c(1:2)
wrp19_21,worry_authorities3,wp22468,c(3:1),Worry About Personal Information: Being Used by the Authorities,1 very worried 2 somewhat worried 3 not worried,politics,gender,c(1:2)
wrp19_21,worry_big_tech3,wp22225,c(3:1),Worry About Personal Information: Being Used by Companies,1 very worried 2 somewhat worried 3 not worried,finances,gender,c(1:2)
wrp19_21,worry_fsdrive2,wp22226,c(2:1),Feel Safe in Car Driven by Computer Without a Human Driver,"1 yes, would feel safe 2 no, would not feel safe",health,gender,c(1:2)
wrp19_21,worry_ai2,wp22227,c(1:2),Artificial Intelligence Will Help or Harm People in Next 20 Years,1 mostly help 2 mostly harm,health,gender,c(1:2)
wrp19_21,worry_protect_disaster2,wp22252,c(2:1),Could Protect Yourself or Family in a Future Disaster,1 yes 2 no,family,gender,c(1:2)
wrp19_21,worry_current_gov3,wp22524,c(3:1),Worry About Personal Information: Being Used by Government in Power,1 very worried 2 somewhat worried 3 not worried,politics,gender,c(1:2)
wvs_combo,worry_job4,h006_01,c(4:1),Finances,1 very much 2 a great deal 3 not much 4 not at all,finances,,
wvs_combo,worry_kids4,h006_02,c(4:1),To what degree are you worried about the following situations?  Not being able to give one's children a good education,1 very much 2 a great deal 3 not much 4 not at all,family,,
wvs_combo,worry_war4,h006_03,c(4:1),To what degree are you worried about the following situations?  A war involving my country,1 very much 2 a great deal 3 not much 4 not at all,war,,
wvs_combo,worry_terrorists4,h006_04,c(4:1),To what degree are you worried about the following situations?  A terrorist attack,1 very much 2 a great deal 3 not much 4 not at all,terrorism,,
wvs_combo,worry_civil_war4,h006_05,c(4:1),To what degree are you worried about the following situations?  A civil war,1 very much 2 a great deal 3 not much 4 not at all,politics,,
wvs_combo,worry_wiretap4,h006_06,c(4:1),To what degree are you worried about the following situations? Government wiretapping or reading my mail or email,1 very much 2 a great deal 3 not much 4 not at all,politics,,
